PLCY_DTL_ID,CUST_ID,PLCY_NO,PLCY_STRT_DT,PLCY_END_DT,PLCY_PREMIUM_AMT,PLCY_PAYMENT_STATUS,PLCY_CLAIM_LIMIT,RISK_LEVEL,BUSINESS_TYPE
4228,5200,COF8370970,2025-12-16,2026-12-16,1267.13,Paid,8000.0,Low,Technology Solutions
4229,5201,COF1406179,2024-06-28,2025-06-28,1145.67,Paid,8000.0,Low,Technology Solutions
4230,5202,COF1300061,2022-12-07,2023-12-07,6019.28,Paid,12000.0,High,Transportation
4231,5202,COF9813002,2023-12-08,2024-12-07,6264.88,Paid,12000.0,High,Transportation
4232,5202,COF7762603,2024-12-08,2025-12-08,6891.11,Paid,12000.0,High,Transportation
4233,5203,COF6728209,2024-09-17,2025-09-17,1208.1,Paid,8000.0,Low,Financial Services
4234,5203,COF4828273,2025-09-18,2026-09-18,1311.07,Paid,8000.0,Low,Financial Services
4235,5204,COF4894022,2024-07-31,2025-07-31,7004.9,Paid,12000.0,High,Healthcare Partners
4236,5204,COF5599288,2025-08-01,2026-08-01,7373.34,Paid,12000.0,High,Healthcare Partners
4237,5204,COF9558077,2026-08-02,2027-08-02,7129.15,Paid,12000.0,High,Healthcare Partners
4238,5205,COF8272497,2015-01-24,2016-01-24,7258.04,Paid,12000.0,High,Logistics Solutions
4239,5206,COF5308530,2019-05-14,2020-05-13,4230.83,Paid,10000.0,Medium,Global Trade
4240,5206,COF1751246,2020-05-14,2021-05-14,3829.51,Paid,10000.0,Medium,Global Trade
4241,5206,COF1502964,2021-05-15,2022-05-15,4143.64,Paid,10000.0,Medium,Global Trade
4242,5207,COF5911298,2017-01-26,2018-01-26,1104.0,Paid,8000.0,Low,Financial Services
4243,5207,COF8211096,2018-01-27,2019-01-27,1243.53,Paid,8000.0,Low,Financial Services
4244,5208,COF1898139,2013-03-18,2014-03-18,3717.0,Paid,10000.0,Medium,Hospitality
4245,5209,COF2446705,2015-03-05,2016-03-04,1406.15,Paid,8000.0,Low,Financial Services
4246,5210,COF7338766,2014-05-20,2015-05-20,1912.41,Paid,8000.0,Low,Financial Services
4247,5210,COF1135546,2015-05-21,2016-05-20,1750.35,Paid,8000.0,Low,Financial Services
4248,5211,COF1402717,2010-11-13,2011-11-13,3219.55,Delinquent,10000.0,Medium,Entertainment Group
4249,5212,COF1818753,2006-09-30,2007-09-30,1841.55,Paid,8000.0,Low,Technology Solutions
4250,5212,COF5531956,2007-10-01,2008-09-30,1394.59,Paid,8000.0,Low,Technology Solutions
4251,5213,COF8035539,2023-01-15,2024-01-15,1187.83,Paid,8000.0,Low,Financial Services
4252,5214,COF7640666,2014-06-06,2015-06-06,1086.16,Paid,8000.0,Low,Financial Services
4253,5214,COF8712267,2015-06-07,2016-06-06,1431.03,Paid,8000.0,Low,Financial Services
4254,5215,COF2747772,2022-03-31,2023-03-31,6150.54,Paid,12000.0,High,Healthcare Partners
4255,5216,COF5849393,2016-11-24,2017-11-24,1542.67,Paid,8000.0,Low,Financial Services
4256,5216,COF7176752,2017-11-25,2018-11-25,1769.11,Paid,8000.0,Low,Financial Services
4257,5217,COF1455843,2022-08-29,2023-08-29,1978.98,Paid,8000.0,Low,Consulting
4258,5217,COF3280845,2023-08-30,2024-08-29,1362.67,Paid,8000.0,Low,Consulting
4259,5218,COF3508651,2020-09-05,2021-09-05,1433.97,Paid,8000.0,Low,Financial Services
4260,5218,COF8549095,2021-09-06,2022-09-06,1496.28,Paid,8000.0,Low,Financial Services
4261,5219,COF6728002,2018-06-19,2019-06-19,1401.54,Delinquent,8000.0,Low,Technology Solutions
4262,5219,COF8864961,2019-06-20,2020-06-19,1730.01,Paid,8000.0,Low,Technology Solutions
4263,5220,COF4547954,2018-04-05,2019-04-05,1781.84,Paid,8000.0,Low,Financial Services
4264,5220,COF3518746,2019-04-06,2020-04-05,1940.07,Delinquent,8000.0,Low,Financial Services
4265,5220,COF2748631,2020-04-06,2021-04-06,1272.38,Paid,8000.0,Low,Financial Services
4266,5221,COF2718110,2008-07-29,2009-07-29,4334.66,Paid,10000.0,Medium,Education
4267,5221,COF8016153,2009-07-30,2010-07-30,4595.49,Paid,10000.0,Medium,Education
4268,5221,COF4714921,2010-07-31,2011-07-31,3732.37,Paid,10000.0,Medium,Education
4269,5222,COF2137372,2012-01-16,2013-01-15,3896.17,Paid,10000.0,Medium,Hospitality
4270,5222,COF6670786,2013-01-16,2014-01-16,3377.21,Paid,10000.0,Medium,Hospitality
4271,5222,COF7805902,2014-01-17,2015-01-17,3054.29,Paid,10000.0,Medium,Hospitality
4272,5223,COF2656459,2023-11-23,2024-11-22,3470.42,Paid,10000.0,Medium,Entertainment Group
4273,5223,COF1866961,2024-11-23,2025-11-23,3071.0,Paid,10000.0,Medium,Entertainment Group
4274,5223,COF7863039,2025-11-24,2026-11-24,4053.72,Paid,10000.0,Medium,Entertainment Group
4275,5224,COF8264537,2014-08-17,2015-08-17,1264.21,Paid,8000.0,Low,Financial Services
4276,5224,COF1009531,2015-08-18,2016-08-17,1231.96,Paid,8000.0,Low,Financial Services
4277,5225,COF2931023,2023-03-02,2024-03-01,1690.99,Paid,8000.0,Low,Consulting
4278,5225,COF8168775,2024-03-02,2025-03-02,1696.29,Delinquent,8000.0,Low,Consulting
4279,5226,COF2984505,2017-09-27,2018-09-27,4338.32,Paid,10000.0,Medium,Retail Group
4280,5226,COF8158910,2018-09-28,2019-09-28,3779.96,Delinquent,10000.0,Medium,Retail Group
4281,5226,COF5937359,2019-09-29,2020-09-28,4800.83,Paid,10000.0,Medium,Retail Group
4282,5227,COF6059646,2023-10-15,2024-10-14,6792.11,Paid,12000.0,High,Logistics Solutions
4283,5227,COF3579220,2024-10-15,2025-10-15,7731.11,Paid,12000.0,High,Logistics Solutions
4284,5228,COF9304103,2014-10-02,2015-10-02,6374.86,Paid,12000.0,High,Energy Systems
4285,5229,COF4053201,2013-01-29,2014-01-29,7976.8,Paid,12000.0,High,Healthcare Partners
4286,5229,COF5005556,2014-01-30,2015-01-30,6165.93,Paid,12000.0,High,Healthcare Partners
4287,5229,COF7545221,2015-01-31,2016-01-31,6436.9,Paid,12000.0,High,Healthcare Partners
4288,5230,COF9816514,2013-07-28,2014-07-28,3537.15,Delinquent,10000.0,Medium,Education
4289,5230,COF5876783,2014-07-29,2015-07-29,4921.75,Paid,10000.0,Medium,Education
4290,5231,COF8762578,2008-04-19,2009-04-19,1407.57,Paid,8000.0,Low,Financial Services
4291,5231,COF6735010,2009-04-20,2010-04-20,1213.73,Paid,8000.0,Low,Financial Services
4292,5232,COF1955237,2012-12-05,2013-12-05,1464.56,Paid,8000.0,Low,Technology Solutions
4293,5232,COF6255631,2013-12-06,2014-12-06,1210.54,Paid,8000.0,Low,Technology Solutions
4294,5233,COF5353068,2020-02-28,2021-02-27,1787.69,Paid,8000.0,Low,Consulting
4295,5234,COF7353615,2010-07-27,2011-07-27,1488.3,Paid,8000.0,Low,Financial Services
4296,5235,COF7080399,2015-11-09,2016-11-08,1692.73,Paid,8000.0,Low,Financial Services
4297,5235,COF9387663,2016-11-09,2017-11-09,1348.02,Paid,8000.0,Low,Financial Services
4298,5235,COF5089405,2017-11-10,2018-11-10,1524.8,Paid,8000.0,Low,Financial Services
4299,5236,COF7542616,2013-11-29,2014-11-29,1734.85,Paid,8000.0,Low,Consulting
4300,5237,COF1501741,2020-09-30,2021-09-30,1078.97,Paid,8000.0,Low,Financial Services
4301,5238,COF6485497,2010-05-21,2011-05-21,1689.36,Paid,8000.0,Low,Consulting
4302,5238,COF3076335,2011-05-22,2012-05-21,1124.91,Paid,8000.0,Low,Consulting
4303,5238,COF2305517,2012-05-22,2013-05-22,1041.1,Paid,8000.0,Low,Consulting
4304,5239,COF8362564,2008-01-01,2008-12-31,1452.6,Paid,8000.0,Low,Consulting
4305,5239,COF3228979,2009-01-01,2010-01-01,1249.44,Paid,8000.0,Low,Consulting
4306,5240,COF3304974,2017-06-13,2018-06-13,3944.77,Paid,10000.0,Medium,Entertainment Group
4307,5240,COF7991229,2018-06-14,2019-06-14,4357.01,Paid,10000.0,Medium,Entertainment Group
4308,5240,COF4366398,2019-06-15,2020-06-14,3550.54,Paid,10000.0,Medium,Entertainment Group
4309,5241,COF6348320,2012-12-31,2013-12-31,1075.11,Paid,8000.0,Low,Financial Services
4310,5241,COF3058707,2014-01-01,2015-01-01,1902.98,Paid,8000.0,Low,Financial Services
4311,5241,COF3374066,2015-01-02,2016-01-02,1924.77,Paid,8000.0,Low,Financial Services
4312,5242,COF6801703,2015-10-07,2016-10-06,1310.37,Paid,8000.0,Low,Consulting
4313,5242,COF9564387,2016-10-07,2017-10-07,1386.06,Paid,8000.0,Low,Consulting
4314,5243,COF4320746,2014-10-06,2015-10-06,1517.47,Paid,8000.0,Low,Consulting
4315,5243,COF6422231,2015-10-07,2016-10-06,1844.41,Paid,8000.0,Low,Consulting
4316,5244,COF3105150,2022-12-18,2023-12-18,6366.65,Paid,12000.0,High,Manufacturing
4317,5244,COF3934125,2023-12-19,2024-12-18,6947.49,Paid,12000.0,High,Manufacturing
4318,5244,COF3734650,2024-12-19,2025-12-19,6902.13,Paid,12000.0,High,Manufacturing
4319,5245,COF9312627,2018-04-25,2019-04-25,1763.13,Paid,8000.0,Low,Technology Solutions
4320,5245,COF7478088,2019-04-26,2020-04-25,1011.87,Paid,8000.0,Low,Technology Solutions
4321,5245,COF2319543,2020-04-26,2021-04-26,1692.14,Paid,8000.0,Low,Technology Solutions
4322,5246,COF9686923,2020-09-26,2021-09-26,1614.32,Paid,8000.0,Low,Consulting
4323,5246,COF1719498,2021-09-27,2022-09-27,1514.5,Paid,8000.0,Low,Consulting
4324,5247,COF7620344,2012-11-15,2013-11-15,1136.84,Paid,8000.0,Low,Technology Solutions
4325,5247,COF9815756,2013-11-16,2014-11-16,1034.42,Paid,8000.0,Low,Technology Solutions
4326,5247,COF2863098,2014-11-17,2015-11-17,1999.17,Paid,8000.0,Low,Technology Solutions
4327,5248,COF2605481,2022-12-30,2023-12-30,1475.06,Delinquent,8000.0,Low,Technology Solutions
4328,5248,COF1409368,2023-12-31,2024-12-30,1476.62,Paid,8000.0,Low,Technology Solutions
4329,5249,COF3388608,2010-09-04,2011-09-04,4427.62,Paid,10000.0,Medium,Retail Group
4330,5249,COF8810915,2011-09-05,2012-09-04,4602.99,Paid,10000.0,Medium,Retail Group
4331,5250,COF5599725,2012-06-27,2013-06-27,1113.6,Paid,8000.0,Low,Financial Services
4332,5250,COF4064145,2013-06-28,2014-06-28,1077.09,Paid,8000.0,Low,Financial Services
4333,5251,COF4722794,2022-07-02,2023-07-02,1668.58,Paid,8000.0,Low,Consulting
4334,5251,COF1676743,2023-07-03,2024-07-02,1841.93,Paid,8000.0,Low,Consulting
4335,5251,COF9361170,2024-07-03,2025-07-03,1291.15,Paid,8000.0,Low,Consulting
4336,5252,COF7445287,2021-05-11,2022-05-11,3602.86,Paid,10000.0,Medium,Entertainment Group
4337,5252,COF9197094,2022-05-12,2023-05-12,4704.99,Paid,10000.0,Medium,Entertainment Group
4338,5253,COF1057373,2010-04-03,2011-04-03,4559.89,Paid,10000.0,Medium,Global Trade
4339,5253,COF2104742,2011-04-04,2012-04-03,3932.86,Paid,10000.0,Medium,Global Trade
4340,5253,COF6268380,2012-04-04,2013-04-04,4071.68,Paid,10000.0,Medium,Global Trade
4341,5254,COF5061053,2006-05-18,2007-05-18,6514.09,Paid,12000.0,High,Manufacturing
4342,5254,COF5369977,2007-05-19,2008-05-18,7565.52,Paid,12000.0,High,Manufacturing
4343,5254,COF3639245,2008-05-19,2009-05-19,6351.72,Paid,12000.0,High,Manufacturing
4344,5255,COF2856927,2019-06-11,2020-06-10,6430.16,Paid,12000.0,High,Manufacturing
4345,5255,COF3036852,2020-06-11,2021-06-11,7886.01,Paid,12000.0,High,Manufacturing
4346,5256,COF7821555,2012-06-08,2013-06-08,1006.07,Paid,8000.0,Low,Technology Solutions
4347,5257,COF2567724,2014-01-22,2015-01-22,3405.89,Paid,10000.0,Medium,Hospitality
4348,5257,COF2409768,2015-01-23,2016-01-23,3501.84,Paid,10000.0,Medium,Hospitality
4349,5257,COF8475988,2016-01-24,2017-01-23,4612.03,Paid,10000.0,Medium,Hospitality
4350,5258,COF6706666,2011-01-12,2012-01-12,1892.46,Paid,8000.0,Low,Technology Solutions
4351,5259,COF3359188,2012-11-29,2013-11-29,3412.42,Paid,10000.0,Medium,Entertainment Group
4352,5259,COF2408732,2013-11-30,2014-11-30,4388.89,Paid,10000.0,Medium,Entertainment Group
4353,5260,COF6732973,2006-04-08,2007-04-08,1333.48,Paid,8000.0,Low,Consulting
4354,5260,COF5750688,2007-04-09,2008-04-08,1822.7,Paid,8000.0,Low,Consulting
4355,5260,COF9374586,2008-04-09,2009-04-09,1901.57,Paid,8000.0,Low,Consulting
4356,5261,COF2767010,2024-06-22,2025-06-22,1258.57,Paid,8000.0,Low,Financial Services
4357,5262,COF9171173,2024-08-14,2025-08-14,4954.24,Paid,10000.0,Medium,Global Trade
4358,5263,COF5045899,2017-05-30,2018-05-30,4895.43,Paid,10000.0,Medium,Hospitality
4359,5263,COF8401427,2018-05-31,2019-05-31,4447.77,Paid,10000.0,Medium,Hospitality
4360,5264,COF9776939,2008-02-03,2009-02-02,1175.73,Paid,8000.0,Low,Consulting
4361,5264,COF9352009,2009-02-03,2010-02-03,1648.71,Paid,8000.0,Low,Consulting
4362,5265,COF6997242,2008-08-15,2009-08-15,1819.29,Paid,8000.0,Low,Consulting
4363,5265,COF4447468,2009-08-16,2010-08-16,1401.72,Paid,8000.0,Low,Consulting
4364,5266,COF2238182,2008-01-09,2009-01-08,1291.62,Paid,8000.0,Low,Technology Solutions
4365,5267,COF4447459,2011-11-03,2012-11-02,1344.04,Paid,8000.0,Low,Financial Services
4366,5267,COF8345152,2012-11-03,2013-11-03,1157.05,Paid,8000.0,Low,Financial Services
4367,5268,COF6561184,2006-04-30,2007-04-30,3912.38,Paid,10000.0,Medium,Education
4368,5268,COF2185435,2007-05-01,2008-04-30,3800.05,Paid,10000.0,Medium,Education
4369,5268,COF5303752,2008-05-01,2009-05-01,4942.81,Paid,10000.0,Medium,Education
4370,5269,COF6061140,2021-05-12,2022-05-12,4423.5,Paid,10000.0,Medium,Global Trade
4371,5269,COF7517498,2022-05-13,2023-05-13,3009.98,Paid,10000.0,Medium,Global Trade
4372,5270,COF1957812,2016-06-12,2017-06-12,1022.73,Paid,8000.0,Low,Consulting
4373,5270,COF3469734,2017-06-13,2018-06-13,1386.76,Paid,8000.0,Low,Consulting
4374,5271,COF3995904,2010-09-08,2011-09-08,4481.69,Paid,10000.0,Medium,Hospitality
4375,5272,COF9895849,2019-01-06,2020-01-06,1554.86,Paid,8000.0,Low,Consulting
4376,5272,COF1651564,2020-01-07,2021-01-06,1659.64,Delinquent,8000.0,Low,Consulting
4377,5272,COF7457283,2021-01-07,2022-01-07,1118.04,Paid,8000.0,Low,Consulting
4378,5273,COF4589050,2021-06-24,2022-06-24,3474.24,Paid,10000.0,Medium,Retail Group
4379,5273,COF5120336,2022-06-25,2023-06-25,3863.27,Paid,10000.0,Medium,Retail Group
4380,5273,COF7926448,2023-06-26,2024-06-25,4994.98,Delinquent,10000.0,Medium,Retail Group
4381,5274,COF7720231,2017-06-24,2018-06-24,4589.41,Paid,10000.0,Medium,Education
4382,5274,COF5285796,2018-06-25,2019-06-25,4099.6,Paid,10000.0,Medium,Education
4383,5274,COF6134196,2019-06-26,2020-06-25,4744.31,Paid,10000.0,Medium,Education
4384,5275,COF4783652,2009-11-29,2010-11-29,3214.07,Paid,10000.0,Medium,Entertainment Group
4385,5276,COF8907736,2018-07-17,2019-07-17,4731.67,Paid,10000.0,Medium,Global Trade
4386,5277,COF6729642,2021-10-22,2022-10-22,1368.53,Paid,8000.0,Low,Consulting
4387,5277,COF1521005,2022-10-23,2023-10-23,1607.39,Paid,8000.0,Low,Consulting
4388,5277,COF3340874,2023-10-24,2024-10-23,1699.61,Paid,8000.0,Low,Consulting
4389,5278,COF1538949,2008-09-21,2009-09-21,3059.41,Paid,10000.0,Medium,Education
4390,5278,COF7053910,2009-09-22,2010-09-22,4531.87,Paid,10000.0,Medium,Education
4391,5279,COF9458013,2011-01-10,2012-01-10,1434.99,Paid,8000.0,Low,Financial Services
4392,5279,COF1233368,2012-01-11,2013-01-10,1152.68,Paid,8000.0,Low,Financial Services
4393,5279,COF4782905,2013-01-11,2014-01-11,1606.36,Paid,8000.0,Low,Financial Services
4394,5280,COF2699378,2014-11-29,2015-11-29,1157.6,Paid,8000.0,Low,Technology Solutions
4395,5281,COF7447613,2020-04-13,2021-04-13,3511.99,Paid,10000.0,Medium,Global Trade
4396,5281,COF5848893,2021-04-14,2022-04-14,3699.76,Paid,10000.0,Medium,Global Trade
4397,5281,COF6380492,2022-04-15,2023-04-15,3733.18,Paid,10000.0,Medium,Global Trade
4398,5282,COF9688944,2007-06-13,2008-06-12,3007.71,Paid,10000.0,Medium,Global Trade
4399,5282,COF8307619,2008-06-13,2009-06-13,4306.53,Paid,10000.0,Medium,Global Trade
4400,5283,COF2772804,2011-03-26,2012-03-25,1856.19,Delinquent,8000.0,Low,Financial Services
4401,5283,COF2272493,2012-03-26,2013-03-26,1266.35,Paid,8000.0,Low,Financial Services
4402,5283,COF7471891,2013-03-27,2014-03-27,1514.89,Paid,8000.0,Low,Financial Services
4403,5284,COF3286925,2021-05-04,2022-05-04,1605.74,Paid,8000.0,Low,Financial Services
4404,5284,COF1900502,2022-05-05,2023-05-05,1409.27,Delinquent,8000.0,Low,Financial Services
4405,5285,COF8929085,2007-10-14,2008-10-13,1746.66,Paid,8000.0,Low,Financial Services
4406,5286,COF8091468,2010-03-05,2011-03-05,1680.26,Paid,8000.0,Low,Financial Services
4407,5287,COF1359303,2007-10-03,2008-10-02,1408.1,Delinquent,8000.0,Low,Financial Services
4408,5287,COF9378674,2008-10-03,2009-10-03,1788.1,Paid,8000.0,Low,Financial Services
4409,5287,COF7392632,2009-10-04,2010-10-04,1868.41,Paid,8000.0,Low,Financial Services
4410,5288,COF3095017,2016-04-30,2017-04-30,7702.16,Paid,12000.0,High,Logistics Solutions
4411,5288,COF8221745,2017-05-01,2018-05-01,6703.26,Paid,12000.0,High,Logistics Solutions
4412,5289,COF4241373,2021-08-04,2022-08-04,1748.02,Paid,8000.0,Low,Financial Services
4413,5289,COF7931574,2022-08-05,2023-08-05,1694.83,Paid,8000.0,Low,Financial Services
4414,5290,COF1172609,2018-12-11,2019-12-11,4493.25,Delinquent,10000.0,Medium,Entertainment Group
4415,5290,COF3801458,2019-12-12,2020-12-11,4942.84,Delinquent,10000.0,Medium,Entertainment Group
4416,5290,COF4624931,2020-12-12,2021-12-12,3460.9,Paid,10000.0,Medium,Entertainment Group
4417,5291,COF6775294,2012-02-08,2013-02-07,3258.42,Paid,10000.0,Medium,Entertainment Group
4418,5291,COF4783759,2013-02-08,2014-02-08,4267.11,Paid,10000.0,Medium,Entertainment Group
4419,5292,COF9680446,2024-12-26,2025-12-26,1316.63,Paid,8000.0,Low,Technology Solutions
4420,5293,COF4733929,2019-09-27,2020-09-26,1226.26,Paid,8000.0,Low,Technology Solutions
4421,5294,COF7343052,2014-10-27,2015-10-27,1609.57,Paid,8000.0,Low,Technology Solutions
4422,5294,COF4473202,2015-10-28,2016-10-27,1691.85,Paid,8000.0,Low,Technology Solutions
4423,5294,COF2416637,2016-10-28,2017-10-28,1588.09,Paid,8000.0,Low,Technology Solutions
4424,5295,COF3632281,2007-03-06,2008-03-05,1895.97,Paid,8000.0,Low,Consulting
4425,5295,COF6407568,2008-03-06,2009-03-06,1002.61,Paid,8000.0,Low,Consulting
4426,5296,COF1389643,2021-04-30,2022-04-30,7631.36,Paid,12000.0,High,Manufacturing
4427,5296,COF3891773,2022-05-01,2023-05-01,7629.2,Paid,12000.0,High,Manufacturing
4428,5296,COF3073109,2023-05-02,2024-05-01,7686.92,Paid,12000.0,High,Manufacturing
4429,5297,COF8690242,2014-08-05,2015-08-05,1003.34,Paid,8000.0,Low,Consulting
4430,5297,COF5363411,2015-08-06,2016-08-05,1682.82,Paid,8000.0,Low,Consulting
4431,5298,COF9463947,2024-05-09,2025-05-09,3239.56,Delinquent,10000.0,Medium,Education
4432,5299,COF8554441,2016-08-25,2017-08-25,1885.09,Paid,8000.0,Low,Financial Services
4433,5299,COF9536597,2017-08-26,2018-08-26,1052.3,Paid,8000.0,Low,Financial Services
4434,5300,COF5155998,2019-10-14,2020-10-13,1846.87,Paid,8000.0,Low,Financial Services
4435,5301,COF1257253,2020-03-15,2021-03-15,1025.94,Paid,8000.0,Low,Technology Solutions
4436,5302,COF4697699,2017-06-11,2018-06-11,6761.42,Paid,12000.0,High,Logistics Solutions
4437,5302,COF8594826,2018-06-12,2019-06-12,6717.05,Paid,12000.0,High,Logistics Solutions
4438,5303,COF1913181,2013-03-20,2014-03-20,1097.2,Paid,8000.0,Low,Financial Services
4439,5303,COF6389005,2014-03-21,2015-03-21,1866.4,Paid,8000.0,Low,Financial Services
4440,5304,COF8089699,2008-03-30,2009-03-30,1284.72,Paid,8000.0,Low,Technology Solutions
4441,5305,COF3002734,2023-01-12,2024-01-12,1544.61,Paid,8000.0,Low,Technology Solutions
4442,5305,COF7162229,2024-01-13,2025-01-12,1990.32,Paid,8000.0,Low,Technology Solutions
4443,5305,COF1245609,2025-01-13,2026-01-13,1379.53,Paid,8000.0,Low,Technology Solutions
4444,5306,COF9973441,2008-12-12,2009-12-12,1154.32,Paid,8000.0,Low,Consulting
4445,5307,COF3317283,2017-12-13,2018-12-13,7173.5,Paid,12000.0,High,Logistics Solutions
4446,5308,COF2454544,2007-08-27,2008-08-26,3481.82,Paid,10000.0,Medium,Entertainment Group
4447,5309,COF6481545,2020-05-03,2021-05-03,1048.12,Paid,8000.0,Low,Financial Services
4448,5309,COF6565835,2021-05-04,2022-05-04,1076.99,Paid,8000.0,Low,Financial Services
4449,5309,COF2728982,2022-05-05,2023-05-05,1657.96,Paid,8000.0,Low,Financial Services
4450,5310,COF5974485,2013-05-16,2014-05-16,3392.59,Paid,10000.0,Medium,Retail Group
4451,5311,COF3836522,2012-12-03,2013-12-03,1070.8,Paid,8000.0,Low,Financial Services
4452,5311,COF4886336,2013-12-04,2014-12-04,1210.79,Paid,8000.0,Low,Financial Services
4453,5312,COF7212420,2006-03-15,2007-03-15,6651.99,Paid,12000.0,High,Transportation
4454,5312,COF8286473,2007-03-16,2008-03-15,6436.09,Paid,12000.0,High,Transportation
4455,5313,COF8067853,2016-02-15,2017-02-14,4515.8,Paid,10000.0,Medium,Global Trade
4456,5313,COF4199758,2017-02-15,2018-02-15,4733.11,Paid,10000.0,Medium,Global Trade
4457,5314,COF1029853,2024-11-17,2025-11-17,3337.13,Paid,10000.0,Medium,Retail Group
4458,5315,COF7868829,2021-11-15,2022-11-15,4653.76,Paid,10000.0,Medium,Global Trade
4459,5315,COF3772667,2022-11-16,2023-11-16,4535.62,Paid,10000.0,Medium,Global Trade
4460,5316,COF7914788,2019-04-15,2020-04-14,1120.6,Paid,8000.0,Low,Financial Services
4461,5317,COF8854486,2013-01-05,2014-01-05,3371.0,Paid,10000.0,Medium,Entertainment Group
4462,5317,COF3343380,2014-01-06,2015-01-06,4198.43,Delinquent,10000.0,Medium,Entertainment Group
4463,5317,COF2133840,2015-01-07,2016-01-07,3281.9,Paid,10000.0,Medium,Entertainment Group
4464,5318,COF8509093,2017-02-19,2018-02-19,1612.51,Paid,8000.0,Low,Financial Services
4465,5319,COF2846477,2011-02-19,2012-02-19,1539.06,Delinquent,8000.0,Low,Technology Solutions
4466,5320,COF1928228,2021-04-27,2022-04-27,1405.1,Paid,8000.0,Low,Technology Solutions
4467,5321,COF1296227,2010-08-03,2011-08-03,1135.13,Paid,8000.0,Low,Technology Solutions
4468,5321,COF1621955,2011-08-04,2012-08-03,1335.7,Delinquent,8000.0,Low,Technology Solutions
4469,5322,COF8291226,2021-09-06,2022-09-06,1317.57,Paid,8000.0,Low,Consulting
4470,5322,COF6131548,2022-09-07,2023-09-07,1969.47,Paid,8000.0,Low,Consulting
4471,5322,COF2279268,2023-09-08,2024-09-07,1780.38,Paid,8000.0,Low,Consulting
4472,5323,COF1418677,2020-12-31,2021-12-31,7425.03,Paid,12000.0,High,Healthcare Partners
4473,5323,COF1815068,2022-01-01,2023-01-01,7393.1,Paid,12000.0,High,Healthcare Partners
4474,5324,COF8018411,2007-08-20,2008-08-19,1805.83,Paid,8000.0,Low,Financial Services
4475,5325,COF4378105,2009-03-05,2010-03-05,3550.97,Paid,10000.0,Medium,Entertainment Group
4476,5326,COF9017349,2012-03-09,2013-03-09,7899.44,Paid,12000.0,High,Transportation
4477,5327,COF5246849,2014-03-24,2015-03-24,1473.0,Paid,8000.0,Low,Financial Services
4478,5327,COF2293999,2015-03-25,2016-03-24,1222.33,Paid,8000.0,Low,Financial Services
4479,5327,COF6437918,2016-03-25,2017-03-25,1124.15,Delinquent,8000.0,Low,Financial Services
